age,gender,height,weight,activity,goal,calorie_target
47,male,166.5,69.7,active,maintain,2630.82
65,female,169.8,77.4,sedentary,loss,1059.52
24,female,166.0,57.2,light,maintain,1815.58
37,female,164.2,98.1,light,loss,1779.34
31,female,151.3,62.0,moderate,maintain,2170.84
18,female,162.8,60.9,light,gain,2101.59
34,male,154.3,49.6,light,gain,2459.67
59,female,168.7,69.5,moderate,loss,1321.67
50,female,164.1,49.9,light,gain,2145.99
51,male,162.9,85.0,sedentary,gain,2371.31
42,male,189.5,93.2,light,loss,2400.61
49,female,147.6,51.4,active,loss,1339.02
25,male,179.8,92.8,light,gain,3282.27
34,male,180.0,67.2,light,gain,2563.56
43,male,163.8,50.5,sedentary,maintain,1782.34
44,female,161.7,61.2,moderate,gain,2902.61
45,female,148.9,54.5,sedentary,loss,921.13
37,female,140.0,51.7,sedentary,maintain,1167.28
33,male,165.4,47.5,light,loss,1336.12
96,female,157.1,54.1,light,loss,800.0
56,female,167.2,44.7,active,loss,1256.56
47,male,175.6,57.6,sedentary,maintain,1766.67
35,female,162.7,72.1,light,maintain,2026.38
31,male,165.9,77.9,sedentary,loss,1555.12
37,male,170.2,54.7,moderate,maintain,1950.18
45,male,166.6,62.6,light,maintain,1984.92
15,male,164.0,64.8,moderate,loss,2056.96
15,female,157.3,71.3,light,loss,1607.97
28,female,162.6,81.6,light,loss,1654.14
43,female,157.4,61.2,light,maintain,1734.42
35,male,172.1,67.6,light,maintain,2138.41
66,female,167.6,49.1,light,maintain,1467.96
15,female,158.0,61.1,light,loss,1622.23
26,male,163.0,88.6,moderate,gain,3533.31
67,male,180.1,96.6,light,maintain,2484.49
42,female,164.1,66.8,active,gain,2923.17
55,male,178.0,80.3,sedentary,loss,1482.46
76,female,167.0,58.3,sedentary,maintain,1309.39
27,male,179.1,71.8,light,maintain,2504.46
38,male,175.3,75.8,sedentary,gain,2396.65
35,female,181.1,81.0,light,maintain,2187.86
15,male,163.4,76.3,sedentary,maintain,1859.57
34,male,169.7,81.6,active,loss,2586.16
55,male,183.7,88.9,light,gain,3149.22
49,female,163.1,51.9,light,loss,1102.14
51,female,168.1,55.6,moderate,loss,1322.58
33,female,163.4,53.4,sedentary,loss,971.58
28,male,187.4,88.0,moderate,loss,2494.88
62,male,165.9,44.1,light,loss,1197.6
31,male,187.1,83.9,sedentary,gain,2927.98
45,male,185.5,104.4,moderate,maintain,2766.39
42,female,152.3,62.6,light,loss,1088.88
66,female,167.0,62.6,moderate,gain,2397.74
57,male,174.6,63.6,active,maintain,2262.64
16,female,157.1,68.2,active,gain,3145.4
18,female,146.9,54.8,active,maintain,2054.86
50,female,153.9,54.2,light,maintain,1577.61
38,male,181.4,70.2,moderate,loss,2063.82
31,female,168.5,69.1,sedentary,gain,2198.84
58,female,160.3,58.2,moderate,gain,2084.09
43,female,168.5,78.2,light,loss,1448.82
40,female,169.6,85.1,light,gain,2609.17
54,female,163.2,47.6,active,maintain,1817.69
33,male,168.5,52.5,moderate,loss,1783.83
68,female,165.5,82.4,active,gain,2713.6
25,female,165.9,68.1,light,loss,1465.82
51,male,181.1,62.0,sedentary,loss,1438.95
65,female,168.9,81.1,active,gain,3047.74
15,male,162.7,67.6,light,maintain,2248.67
33,male,170.4,98.5,active,maintain,2927.4
60,male,157.9,57.2,moderate,gain,2222.76
60,male,181.7,95.7,active,loss,2717.78
36,female,160.3,44.9,moderate,loss,1283.81
26,female,165.4,82.9,moderate,gain,2536.69
57,male,161.7,73.9,sedentary,loss,1325.33
61,female,173.2,93.7,active,maintain,2573.79
19,male,164.3,78.2,sedentary,loss,1518.31
18,female,168.2,66.6,sedentary,gain,2400.51
44,female,162.9,49.7,light,gain,2165.81
51,male,173.3,63.9,moderate,loss,1770.03
34,female,159.8,41.1,moderate,maintain,1752.5
52,male,169.3,56.9,light,gain,2325.36
27,female,172.4,77.0,moderate,gain,2743.78
15,female,162.1,62.5,moderate,maintain,2364.97
32,female,151.8,53.0,moderate,loss,1415.43
41,male,171.5,60.1,light,maintain,1934.64
35,male,176.2,49.7,moderate,gain,2612.33
19,male,183.1,83.2,active,gain,3987.82
15,female,157.2,63.5,active,maintain,2266.94
30,male,170.2,56.6,sedentary,loss,1352.86
56,male,175.2,66.3,sedentary,loss,1188.0
62,male,182.9,103.5,sedentary,gain,2691.81
61,female,151.0,66.7,light,maintain,1681.78
25,female,166.0,47.8,light,gain,2041.69
19,female,158.3,59.2,light,maintain,1746.99
48,female,159.4,77.6,moderate,gain,2694.95
51,male,193.0,85.8,light,loss,1743.42
47,female,160.4,58.7,sedentary,maintain,1439.17
15,male,181.8,95.6,light,gain,3546.7
24,female,167.8,80.0,sedentary,maintain,1995.27
39,male,164.4,76.2,moderate,loss,1972.5
48,male,158.4,57.3,light,loss,1327.2
53,female,168.6,76.7,moderate,loss,1834.59
42,male,165.2,83.9,light,gain,3059.77
45,male,160.0,60.9,moderate,loss,1641.95
41,male,184.2,75.3,light,gain,2718.33
52,male,165.8,81.2,sedentary,loss,1497.03
45,female,155.8,80.6,moderate,loss,1792.25
41,female,177.8,106.0,sedentary,gain,2922.96
35,male,160.1,57.2,light,gain,2527.06
41,female,151.9,52.6,moderate,loss,1189.08
48,male,170.9,56.5,light,loss,1256.42
44,male,172.8,73.3,moderate,maintain,2813.06
46,female,154.9,46.0,sedentary,loss,827.11
64,male,164.6,58.6,sedentary,gain,1948.73
44,female,174.1,82.3,sedentary,maintain,1860.39
28,male,177.4,81.0,sedentary,maintain,2107.44
55,female,166.7,44.5,light,loss,948.51
15,female,160.9,80.4,light,loss,1617.51
20,male,177.6,60.3,moderate,maintain,2628.95
46,female,169.5,56.5,moderate,loss,1299.4
49,male,166.0,50.8,moderate,maintain,1967.93
17,female,164.1,56.6,light,gain,2494.53
33,male,181.3,65.6,sedentary,loss,1253.69
29,female,174.4,61.0,light,maintain,1958.16
31,female,177.6,50.5,sedentary,gain,1979.24
56,female,162.6,65.0,moderate,maintain,2112.85
52,male,185.2,85.9,moderate,gain,3305.91
39,female,140.6,67.4,light,loss,1083.34
30,male,189.0,93.5,sedentary,loss,2055.12
15,female,156.2,53.1,active,loss,1695.4
65,female,160.1,47.7,light,gain,1879.66
50,male,179.0,75.5,active,loss,2452.42
27,female,160.8,67.3,moderate,maintain,2050.33
52,male,176.8,67.9,light,gain,2865.95
38,male,189.3,87.0,sedentary,gain,2852.13
34,male,171.5,95.7,active,gain,3549.65
47,male,165.2,60.8,moderate,maintain,2120.17
26,male,191.3,58.6,sedentary,maintain,1812.89
33,female,166.2,77.2,light,loss,1574.36
42,male,192.3,94.0,moderate,maintain,2964.51
31,female,168.9,46.5,sedentary,loss,966.7
52,male,163.1,69.0,sedentary,gain,1977.21
73,male,180.8,63.8,sedentary,loss,1145.81
26,female,154.1,61.7,sedentary,gain,1906.77
15,female,162.1,85.6,sedentary,loss,1509.47
15,male,174.3,70.5,sedentary,maintain,1982.31
37,male,160.4,74.3,sedentary,maintain,1941.11
28,female,155.5,44.7,sedentary,loss,809.62
43,female,179.6,55.4,active,loss,1942.02
42,male,177.1,103.8,light,loss,2175.56
15,male,173.4,76.3,light,gain,3132.53
15,male,191.3,98.3,light,gain,3372.94
45,female,158.8,73.6,sedentary,loss,1183.3
42,male,174.2,65.6,active,maintain,2512.19
32,female,169.9,80.0,light,maintain,2113.0
15,female,158.8,68.2,light,maintain,1912.97
48,male,168.3,51.5,active,loss,2031.68
62,male,154.7,73.7,moderate,gain,2447.05
45,female,154.5,71.3,light,gain,2608.0
24,male,166.5,50.5,active,loss,1778.54
40,male,176.4,77.5,moderate,maintain,2742.66
15,female,157.1,56.7,active,loss,1687.7
59,male,194.4,114.8,sedentary,maintain,2532.7
41,female,153.5,41.6,active,gain,2215.02
15,female,173.2,120.0,light,maintain,2650.4
34,male,177.0,72.7,moderate,maintain,2600.42
48,female,168.5,77.5,sedentary,gain,2148.01
34,female,168.0,85.3,sedentary,gain,2481.94
35,male,155.0,55.6,sedentary,loss,1046.35
17,female,161.9,61.6,light,maintain,1962.39
50,male,172.6,64.8,sedentary,gain,2416.05
28,female,152.9,46.8,sedentary,loss,841.18
15,female,165.7,69.2,active,loss,1881.42
33,female,175.7,72.2,moderate,gain,3158.34
57,female,140.6,42.9,light,loss,800.0
33,female,157.7,54.7,moderate,maintain,1775.45
71,female,152.0,61.5,moderate,loss,1164.7
47,female,162.6,53.9,sedentary,gain,1669.61
46,male,172.1,67.8,moderate,gain,3104.8
37,female,157.2,69.3,moderate,gain,2940.36
38,male,181.2,82.5,sedentary,loss,1720.37
35,female,175.1,59.1,light,maintain,1724.98
34,female,183.3,80.3,light,maintain,1914.1
49,male,168.3,73.6,moderate,gain,3176.28
23,male,158.6,71.6,sedentary,loss,1401.91
20,male,180.0,66.8,moderate,loss,2073.36
19,female,174.9,65.7,light,loss,1681.26
76,male,182.3,69.4,moderate,maintain,2167.0
49,female,174.9,64.5,active,maintain,2419.87
45,female,160.2,66.3,active,maintain,2208.04
20,male,169.5,76.7,moderate,loss,2220.74
51,female,162.9,76.3,sedentary,gain,2381.65
37,male,172.0,69.8,moderate,maintain,2385.0
43,male,181.0,57.9,moderate,maintain,2230.45
22,male,183.7,91.2,moderate,maintain,2987.56
42,male,184.4,84.1,active,gain,3283.18
32,female,166.1,66.9,light,loss,1498.62
26,female,164.0,49.0,moderate,gain,2531.65
53,male,182.1,76.7,sedentary,loss,1473.61
15,male,157.3,46.1,light,gain,2235.28
50,female,163.7,70.1,light,gain,1862.55
52,female,162.4,58.2,light,maintain,1522.91
24,male,176.9,67.8,moderate,loss,2052.81
25,female,161.3,44.4,moderate,gain,2001.33
35,female,165.5,78.4,moderate,loss,2110.22
45,female,157.4,56.6,active,gain,2580.07
37,female,171.0,71.4,moderate,gain,2830.5
47,male,179.3,66.5,active,loss,2159.94
71,female,163.2,44.1,moderate,gain,2066.93
30,male,168.7,61.5,light,maintain,2052.21
15,male,182.3,74.2,light,maintain,2463.19
54,male,176.9,79.2,moderate,gain,3328.05
70,female,156.0,54.5,moderate,maintain,1683.49
47,female,161.5,54.2,moderate,maintain,1789.87
20,male,180.7,56.3,moderate,maintain,2825.2
37,female,166.4,67.1,active,maintain,2340.68
19,male,179.4,65.7,sedentary,loss,1471.68
51,male,175.8,92.6,light,loss,1957.49
15,female,170.2,71.5,moderate,loss,1930.94
34,female,171.9,78.4,light,loss,1466.54
21,female,167.9,64.5,active,gain,3065.07
42,male,169.7,71.7,moderate,loss,2225.14
33,male,165.5,54.7,light,loss,1551.54
43,female,157.6,46.5,light,maintain,1545.4
40,male,192.6,89.3,moderate,gain,3562.91
22,male,177.5,83.7,sedentary,loss,1590.87
51,male,194.1,60.3,light,gain,2468.69
39,female,161.0,56.4,light,maintain,1689.21
22,female,159.9,82.6,moderate,loss,1852.16
80,female,161.4,68.1,moderate,loss,1123.7
48,male,174.2,93.8,light,maintain,2402.88
37,female,155.8,51.3,active,loss,1514.9
65,male,164.7,59.5,active,maintain,2340.72
73,male,179.5,91.4,light,maintain,2169.55
37,male,184.5,91.2,sedentary,gain,2753.73
46,female,181.6,77.7,moderate,loss,1911.3
22,male,171.1,53.6,light,maintain,1880.17
37,female,159.2,74.0,light,loss,1333.49
36,male,168.1,99.7,sedentary,gain,2744.18
43,female,171.0,49.5,light,loss,1061.06
45,female,168.5,86.1,light,maintain,2053.04
50,female,155.0,52.6,moderate,gain,2560.22
44,female,154.8,53.9,sedentary,maintain,1208.02
18,female,169.6,72.5,moderate,loss,2065.88
23,female,165.1,50.6,moderate,gain,2514.48
30,female,168.1,67.3,sedentary,maintain,1549.9
34,female,154.9,40.2,moderate,gain,2211.42
58,male,158.1,65.3,sedentary,loss,1131.28
19,male,167.1,95.1,moderate,loss,2660.75
33,male,181.2,69.3,light,maintain,2396.48
57,male,194.0,87.5,light,loss,2012.15
34,male,171.1,68.7,light,gain,2630.96
48,female,180.2,92.4,sedentary,maintain,2140.5
37,female,168.6,73.4,sedentary,loss,1197.14
44,female,150.9,64.0,active,loss,1419.67
35,female,163.7,58.2,moderate,gain,2140.08
52,female,168.9,74.0,active,gain,2623.58
15,male,153.2,37.5,moderate,maintain,2067.19
33,male,180.8,88.3,active,loss,2627.38
45,female,171.4,54.4,light,maintain,1598.68
49,male,178.6,71.8,sedentary,gain,2340.31
66,male,174.4,83.2,active,loss,2386.97
32,female,160.6,44.1,sedentary,maintain,1408.19
66,female,160.1,74.1,light,maintain,1739.94
28,male,164.4,63.4,moderate,gain,2745.39
63,male,168.8,87.0,light,maintain,2160.4
54,female,158.7,50.2,sedentary,loss,800.0
23,male,176.0,49.6,light,loss,1446.44
45,female,157.5,59.2,active,loss,1542.65
39,male,167.2,74.5,active,gain,3043.07
51,male,181.8,89.3,moderate,gain,3342.26
35,female,165.0,51.4,active,gain,2672.25
34,male,170.1,48.3,sedentary,maintain,1787.54
64,female,166.1,62.3,sedentary,maintain,1441.58
38,male,170.9,76.9,light,loss,1800.28
54,male,175.6,80.4,sedentary,maintain,1849.12
35,female,169.8,89.6,light,gain,2720.07
69,male,169.6,64.2,sedentary,loss,1052.69
27,female,152.6,37.3,light,loss,807.63
28,female,160.8,76.0,sedentary,loss,1233.95
67,male,162.7,65.9,sedentary,loss,1075.7
31,female,159.8,64.5,active,gain,2909.82
68,female,159.8,70.1,sedentary,loss,874.58
56,female,142.3,60.1,sedentary,maintain,1507.24
37,male,179.8,77.2,sedentary,gain,2473.12
15,female,160.5,75.5,moderate,gain,2845.58
39,female,171.5,77.9,light,gain,2453.11
41,male,176.9,65.9,light,maintain,2268.89
61,female,167.9,64.7,sedentary,loss,961.57
68,female,171.5,78.8,light,loss,1274.44
27,female,160.9,53.9,sedentary,maintain,1306.42
54,male,175.0,85.7,light,loss,1891.01
53,male,160.8,63.9,light,gain,2513.03
59,male,186.2,89.1,active,maintain,3117.1
48,male,173.7,92.0,sedentary,gain,2584.63
15,male,165.9,70.5,moderate,gain,3022.97
37,male,181.7,80.3,sedentary,gain,2751.57
19,female,144.6,49.4,light,gain,2054.65
36,male,171.1,68.5,sedentary,loss,1505.58
57,male,183.2,85.2,active,gain,3438.28
45,male,171.1,88.2,sedentary,loss,1562.17
60,male,168.5,60.4,light,gain,2434.2
46,female,158.7,52.6,sedentary,gain,2032.92
16,female,145.9,63.4,light,loss,1401.23
15,male,181.4,70.6,light,gain,2924.13
42,female,161.0,64.7,sedentary,loss,1012.17
36,male,172.5,63.5,moderate,maintain,2183.26
22,female,159.9,42.0,moderate,maintain,1865.94
15,male,175.1,76.3,sedentary,gain,2315.22
26,male,180.9,94.9,moderate,gain,3951.51
36,male,174.5,72.3,light,maintain,2385.74
51,male,162.7,45.9,moderate,loss,1327.51
43,female,166.6,68.0,moderate,loss,1721.41
68,male,179.5,66.4,sedentary,maintain,1807.24
21,female,163.6,42.8,moderate,loss,1380.91
55,female,170.6,68.8,sedentary,maintain,1552.27
40,female,162.2,69.3,sedentary,maintain,1677.79
52,male,185.0,100.3,moderate,gain,3109.03
32,female,173.3,95.8,sedentary,loss,1570.42
59,female,166.7,74.8,sedentary,maintain,1524.13
45,female,156.0,68.6,light,loss,1228.6
27,male,173.8,55.0,moderate,maintain,2223.03
39,female,171.9,92.5,sedentary,maintain,1884.06
35,male,161.5,77.5,light,maintain,2420.06
48,female,158.9,56.4,light,loss,980.12
18,female,159.3,68.7,light,gain,2538.01
39,male,167.2,74.4,moderate,maintain,2282.62
47,male,182.9,102.4,light,loss,2362.8
40,female,165.0,63.5,moderate,maintain,2083.87
64,male,168.6,58.7,moderate,maintain,1852.54
53,female,166.8,60.7,light,loss,1209.99
39,female,160.7,72.4,light,loss,1320.11
43,male,167.0,44.6,moderate,loss,1507.31
45,male,168.6,45.5,light,loss,1153.28
47,male,178.9,89.7,active,loss,2802.19
15,female,169.5,72.5,active,loss,1867.75
34,female,158.1,60.2,moderate,loss,1369.66
15,female,166.4,50.2,active,gain,2543.26
63,male,189.2,58.4,light,loss,1542.76
38,male,163.7,56.6,sedentary,loss,1144.37
36,male,178.2,81.4,light,loss,1885.14
56,female,168.6,60.8,sedentary,gain,1876.55
47,male,174.1,85.1,light,maintain,2124.85
19,male,186.1,68.3,light,maintain,2376.19
38,female,179.6,69.9,light,gain,2291.47
33,male,178.1,86.2,light,loss,1739.24
15,male,172.9,66.7,light,gain,2929.32
27,female,169.8,65.0,light,loss,1320.2
36,female,168.7,60.1,sedentary,maintain,1738.27
37,female,141.8,40.8,moderate,loss,1066.3
15,female,162.0,67.2,light,gain,2645.24
60,female,158.8,66.0,moderate,loss,1240.8
38,female,165.2,68.3,active,maintain,2702.33
40,male,173.3,63.7,moderate,loss,1556.91
47,male,174.2,70.1,light,maintain,2012.43
25,female,155.1,75.0,moderate,loss,1822.18
48,female,167.9,49.6,sedentary,gain,1972.22
33,male,189.9,117.1,moderate,loss,2759.81
23,female,155.2,58.9,light,maintain,1667.31
50,female,150.8,52.8,moderate,maintain,1616.94
66,male,175.2,86.8,moderate,gain,3020.47
53,male,174.7,48.9,light,gain,2239.85
56,female,171.4,88.7,moderate,gain,3182.73
30,female,152.2,74.9,sedentary,loss,1111.33
15,male,170.2,83.7,light,loss,2223.43
66,female,144.8,35.0,light,maintain,1080.51
76,male,187.4,96.3,light,maintain,2591.84
67,male,177.3,98.7,light,maintain,2172.46
33,female,158.3,77.5,light,gain,2656.45
19,male,163.1,47.0,light,loss,1522.91
20,male,163.9,76.8,moderate,loss,2031.55
15,male,178.7,102.5,light,gain,3547.51
38,female,153.1,56.6,sedentary,gain,1709.0
68,female,162.8,46.3,sedentary,gain,1619.99
37,female,178.3,88.2,light,loss,1914.15
45,male,171.9,84.9,moderate,gain,3100.03
64,male,166.3,64.7,sedentary,maintain,1615.3
32,female,165.1,50.8,light,gain,2389.27
76,male,164.0,76.4,moderate,loss,1460.16
75,male,190.5,74.5,sedentary,maintain,1855.54
37,female,173.2,77.4,sedentary,loss,1306.58
29,male,173.5,93.4,active,gain,3531.44
52,male,166.9,46.1,sedentary,maintain,1642.99
33,male,171.2,82.3,moderate,gain,2982.67
19,male,172.3,68.5,light,maintain,2154.98
63,male,178.5,73.8,sedentary,loss,1118.41
61,male,184.4,89.4,sedentary,maintain,2258.87
42,female,153.7,48.5,light,maintain,1443.63
17,female,170.1,54.1,moderate,gain,2545.76
17,male,180.6,52.2,sedentary,loss,1363.49
41,female,157.9,73.7,moderate,gain,2822.55
31,female,153.3,52.5,light,maintain,1785.67
33,female,162.9,70.5,light,loss,1249.17
58,male,165.5,59.7,moderate,gain,2503.2
53,female,170.2,54.4,sedentary,gain,1765.31
64,male,164.9,73.2,light,maintain,1959.59
22,female,166.4,70.5,light,maintain,2014.01
33,female,161.4,59.7,light,maintain,1547.73
53,male,170.0,73.2,light,loss,1651.74
48,female,161.2,51.1,moderate,maintain,1677.74
67,male,184.7,98.2,moderate,maintain,2952.67
47,female,152.5,69.3,moderate,loss,1440.46
73,female,158.7,69.1,active,loss,1315.26
49,female,156.0,54.3,active,loss,1479.47
59,female,161.7,63.4,light,maintain,1481.53
34,male,168.8,88.5,light,loss,1774.13
40,male,159.1,75.3,moderate,gain,2842.1
56,female,153.6,77.8,sedentary,maintain,1524.45
69,male,189.7,73.8,light,gain,2348.64
53,female,164.0,54.0,light,maintain,1549.71
38,male,176.9,77.0,active,loss,2401.51
64,male,172.5,76.8,active,loss,2121.94
15,male,174.5,71.2,moderate,gain,2808.92
15,female,158.6,55.9,light,maintain,1825.4
52,male,179.7,96.0,light,maintain,2622.54
40,male,175.9,73.0,light,loss,1582.63
50,female,152.6,43.2,moderate,loss,934.61
41,female,164.0,51.3,moderate,gain,2443.92
50,female,142.3,50.9,moderate,loss,1144.22
25,male,178.7,119.8,sedentary,loss,2109.45
50,male,162.3,51.7,light,loss,1228.45
57,male,174.1,68.5,light,maintain,2081.55
61,male,164.2,93.9,sedentary,gain,2736.42
76,male,175.0,66.8,light,loss,1323.87
44,male,180.2,84.6,sedentary,maintain,2037.2
44,female,174.0,98.2,active,maintain,2809.62
15,male,161.1,51.2,moderate,gain,2473.61
30,male,183.8,76.4,moderate,maintain,2902.7
36,male,176.2,67.7,sedentary,gain,2468.42
58,female,158.4,43.1,light,maintain,1145.09
29,male,181.8,102.7,sedentary,maintain,2426.36
54,female,160.1,54.8,light,maintain,1715.25
39,male,181.5,66.0,moderate,gain,3044.6
36,female,154.1,52.2,sedentary,maintain,1527.02
44,female,156.9,69.4,sedentary,maintain,1491.78
32,female,169.5,70.5,sedentary,loss,1315.16
32,male,188.4,72.5,moderate,maintain,2957.91
15,female,161.7,67.6,active,maintain,2489.51
35,male,150.0,62.2,moderate,gain,2577.77
31,female,160.4,61.5,light,maintain,1927.11
30,male,175.3,70.5,sedentary,loss,1542.88
47,female,160.1,73.3,moderate,maintain,2211.65
51,female,164.7,62.9,sedentary,loss,1019.53
44,male,170.7,91.0,light,loss,1912.31
57,female,168.7,58.6,light,gain,2129.16
50,male,164.5,55.4,light,loss,1305.77
34,female,171.9,58.9,light,maintain,1883.26
31,female,174.4,69.7,moderate,gain,2745.98
45,male,166.8,66.8,sedentary,loss,1311.21
50,male,166.8,50.2,moderate,loss,1429.45
65,male,178.7,78.0,moderate,gain,2769.02
61,female,152.5,61.7,light,loss,1060.3
30,male,170.6,50.6,sedentary,gain,2273.07
38,male,184.9,74.1,light,loss,1797.24
52,female,167.9,74.9,moderate,gain,2888.17
59,male,192.8,71.0,light,loss,1634.94
56,male,176.5,70.4,moderate,gain,2962.62
38,female,157.1,71.3,moderate,gain,2666.39
17,female,162.4,84.6,active,maintain,2796.64
22,female,160.8,67.2,moderate,gain,2916.23
44,female,160.9,60.2,sedentary,loss,1082.29
46,female,161.8,56.9,light,loss,1044.23
20,male,166.6,78.0,sedentary,maintain,1741.71
40,female,164.3,78.5,sedentary,maintain,1681.29
51,female,150.7,42.7,moderate,gain,1841.27
19,female,156.3,68.6,active,maintain,2352.4
59,male,173.9,64.3,active,maintain,2801.28
33,male,154.7,48.2,sedentary,maintain,1837.67
62,male,181.9,77.1,sedentary,gain,2263.2
30,male,156.5,69.7,light,gain,2645.4
21,female,167.4,71.1,sedentary,gain,2321.73
31,female,151.7,58.1,light,loss,1196.26
38,female,158.8,64.5,moderate,loss,1350.25
33,male,179.7,84.3,moderate,gain,3584.13
